claim_start_date,claim_id,tenure,exposure_id,claim_status,condition_category,claim_paid,total_claim_amount,nb_postcode,nb_suburb,nb_state,median_income,UW_Date,pet_gender,pet_de_sexed,pet_de_sexed_age,pet_is_switcher,nb_policy_first_inception_date,pet_age_months,nb_contribution,nb_excess,nb_address_type_adj,person_dob,nb_contribution_excess,pet_age_years,owner_age_years,nb_number_of_breeds,nb_average_breed_size,nb_breed_type,nb_breed_trait,nb_breed_name_unique,nb_breed_name_unique_concat,is_multi_pet_plan,lead_date_day,quote_date,quote_time_group,exposure_id_1,row_num,earned_units,SA1,SA2,SA3,SA4,mm_category
2024-07-10T00:00:00Z,claim_59d0cad3-f74d-4fc3-be23-b8ec0f98b8b6,2,exposure_416ee9aa-ea24-4131-a02b-6f51c5f501e1,covered_paid,Eyes & ears,133.38181818181818,257.63636363636357,3931,Mornington,VIC,50636,2024-07-01T00:00:00Z,female,FALSE,FALSE,FALSE,2024-05-14T17:00:00Z,2,80,100,House,1960-02-16,80100,0-6 months,64,1,3,designerbreed,water dog,groodle,groodle,FALSE,0,2024-05-15T11:27:35Z,Morning (05:00 - 11:59),exposure_416ee9aa-ea24-4131-a02b-6f51c5f501e1,1,1,Mornington (Vic.),Mornington - West,Mornington Peninsula,Mornington Peninsula,1
2024-07-10T00:00:00Z,claim_5d6b51b5-8363-42c9-847e-2cf2c84360c2,6,exposure_05233145-64d6-400c-99e0-45a291d8370e,covered_paid,Eyes & ears,137.68181818181816,137.68181818181816,4350,Rangeville,QLD,53079,2024-07-01T00:00:00Z,male,TRUE,0-3 months,FALSE,2024-01-16T17:00:00Z,14,100,100,Apartment,1988-03-17,100100,1 years,35,1,3,designerbreed,water dog,labradoodle,labradoodle,FALSE,0,2024-01-17T20:31:33Z,Evening (18:00 - 23:59),exposure_05233145-64d6-400c-99e0-45a291d8370e,1,1,Cranley,Wilsonton,Toowoomba,Toowoomba,2
2024-07-10T00:00:00Z,claim_5e807140-5e26-4cfe-9936-778e86544903,3,exposure_0412b94c-ace4-469c-a102-efefd846651f,covered_paid,Ingestion,174.6909090909091,218.36363636363637,2050,Camperdown,NSW,59807,2024-07-01T00:00:00Z,male,TRUE,4-6 months,FALSE,2024-04-29T17:00:00Z,33,80,200,House,1993-07-28,80200,2 years,30,1,2,purebred,brachycephalic,french bulldog,french bulldog,FALSE,0,2024-04-30T09:48:00Z,Morning (05:00 - 11:59),exposure_0412b94c-ace4-469c-a102-efefd846651f,1,1,Camperdown (NSW),Camperdown - Darlington,Sydney Inner City,Sydney - City and Inner South,1
2024-07-10T00:00:00Z,claim_656bae2a-a172-4804-b8ce-3ddddc1b1ad9,3,exposure_1806bbfd-02f3-4236-b4bb-0bcd452fda17,covered_paid,Other,129.05454545454546,161.31818181818178,2090,Cremorne Point,NSW,79506,2024-07-01T00:00:00Z,male,FALSE,FALSE,FALSE,2024-04-26T17:00:00Z,1,80,200,Apartment,1995-08-01,80200,0-6 months,28,1,1,purebred,teckel,dachshundminiature long haired,dachshundminiature long haired,FALSE,0,2024-04-20T20:17:06Z,Evening (18:00 - 23:59),exposure_1806bbfd-02f3-4236-b4bb-0bcd452fda17,1,1,Kurraba Point,Neutral Bay - Kirribilli,North Sydney - Mosman,Sydney - North Sydney and Hornsby,1
2024-07-10T00:00:00Z,claim_663ce43b-7125-45c6-9b51-dc1f1359c8d4,6,exposure_d0a8182d-cf46-4462-afa8-48f9175a37b7,covered_paid,Other,265.45454545454544,331.8181818181818,4031,Gordon Park,QLD,65155,2024-07-01T00:00:00Z,male,FALSE,FALSE,FALSE,2024-01-22T17:00:00Z,50,80,100,House,1991-06-27,80100,4 years,32,1,2,purebred,spaniel,english cocker spaniel,english cocker spaniel,FALSE,0,2024-01-01T13:52:01Z,Afternoon (12:00 - 17:59),exposure_d0a8182d-cf46-4462-afa8-48f9175a37b7,1,1,Wooloowin,Wooloowin - Lutwyche,Brisbane Inner - North,Brisbane Inner City,1
2024-07-10T00:00:00Z,claim_7324e832-a956-4c3f-9613-70e696540152,9,exposure_0b4399e5-e5f5-4d7c-a96f-6ddd9d554ba5,covered_paid,"Illness, Eyes & ears",35.79090909090909,71.5909090909091,4210,Oxenford,QLD,50746,2024-07-01T00:00:00Z,male,FALSE,FALSE,FALSE,2023-10-06T17:00:00Z,3,100,100,House,1995-02-19,100100,0-6 months,28,1,2,purebred,collie related,australian kelpie,australian kelpie,FALSE,5,2023-10-07T03:39:00Z,Late Night (00:00 - 04:59),exposure_0b4399e5-e5f5-4d7c-a96f-6ddd9d554ba5,1,1,Maudsland,Upper Coomera (South) - Wongawallan,Ormeau - Oxenford,Gold Coast,1
2024-07-10T00:00:00Z,claim_9808960b-c52f-4a6f-a86b-11ed2252dff8,2,exposure_988633b7-5c72-46e6-b7d2-2c50d1970c06,covered_paid,Ingestion,158.14545454545453,197.68181818181816,3046,Glenroy,VIC,52284,2024-07-01T00:00:00Z,female,FALSE,FALSE,FALSE,2024-04-30T17:00:00Z,3,80,100,Apartment,1993-09-11,80100,0-6 months,30,1,3,designerbreed,water dog,groodle,groodle,FALSE,0,2024-03-20T15:56:55Z,Afternoon (12:00 - 17:59),exposure_988633b7-5c72-46e6-b7d2-2c50d1970c06,1,1,Oak Park,Pascoe Vale,Moreland - North,Melbourne - North West,1
2024-07-10T00:00:00Z,claim_9ecb6a6b-f63c-4a48-8acb-b559c3d52525,2,exposure_988633b7-5c72-46e6-b7d2-2c50d1970c06,covered_paid,"Allergies & skin, Ingestion",361.2272727272727,574.1090909090909,3046,Glenroy,VIC,52284,2024-07-01T00:00:00Z,female,FALSE,FALSE,FALSE,2024-04-30T17:00:00Z,3,80,100,Apartment,1993-09-11,80100,0-6 months,30,1,3,designerbreed,water dog,groodle,groodle,FALSE,0,2024-03-20T15:56:55Z,Afternoon (12:00 - 17:59),exposure_988633b7-5c72-46e6-b7d2-2c50d1970c06,1,1,Oak Park,Pascoe Vale,Moreland - North,Melbourne - North West,1
2024-07-10T00:00:00Z,claim_ac42b304-1e1f-4599-bd46-3312fee266fa,6,exposure_631510c7-8249-4f60-9858-f65724cd7778,covered_paid,Other,120,150,3132,Mitcham,VIC,56331,2024-07-01T00:00:00Z,female,FALSE,FALSE,FALSE,2024-01-03T17:00:00Z,3,80,0,House,1991-01-14,800,0-6 months,33,1,2,purebred,collie related,border collie,border collie,FALSE,0,2024-01-04T09:55:52Z,Morning (05:00 - 11:59),exposure_631510c7-8249-4f60-9858-f65724cd7778,1,1,Mitcham (Vic.),Mitcham (Vic.),Whitehorse - East,Melbourne - Outer East,1
2024-07-10T00:00:00Z,claim_ade915c2-ae65-4aa1-8499-0d16803fce1f,9,exposure_0b4399e5-e5f5-4d7c-a96f-6ddd9d554ba5,covered_paid,Eyes & ears,49.85454545454545,140.76363636363635,4210,Oxenford,QLD,50746,2024-07-01T00:00:00Z,male,FALSE,FALSE,FALSE,2023-10-06T17:00:00Z,3,100,100,House,1995-02-19,100100,0-6 months,28,1,2,purebred,collie related,australian kelpie,australian kelpie,FALSE,5,2023-10-07T03:39:00Z,Late Night (00:00 - 04:59),exposure_0b4399e5-e5f5-4d7c-a96f-6ddd9d554ba5,1,1,Maudsland,Upper Coomera (South) - Wongawallan,Ormeau - Oxenford,Gold Coast,1
2024-07-10T00:00:00Z,claim_b205e693-03fc-4add-8adc-5c92a3ab4a0c,5,exposure_159a7599-035a-4745-90ec-d1ce8a45630c,covered_with_exclusions_paid,Gastrointestinal Issues,513.2454545454545,678.1818181818181,4575,Parrearra,QLD,48691,2024-07-01T00:00:00Z,male,FALSE,FALSE,FALSE,2024-02-28T17:00:00Z,2,90,0,Apartment,1958-10-23,900,0-6 months,65,1,3,cross,unknown,australian cobberdog,australian cobberdog,FALSE,0,2024-02-29T14:02:34Z,Afternoon (12:00 - 17:59),exposure_159a7599-035a-4745-90ec-d1ce8a45630c,1,1,Birtinya,Wurtulla - Birtinya,Maroochy,Sunshine Coast,1
2024-07-10T00:00:00Z,claim_b301cc74-46ca-4b40-ab54-a9164919d3f7,7,exposure_2f4fd70c-51ae-4515-8651-5b46413d8bf7,covered_paid,Ingestion,148.07272727272726,276,4350,Rangeville,QLD,53079,2024-07-01T00:00:00Z,male,FALSE,FALSE,FALSE,2023-12-29T17:00:00Z,10,80,100,House,1999-09-08,80100,7-12 months,24,1,1,purebred,spitz related,schnauzerminiature,schnauzerminiature,TRUE,0,2023-12-30T07:03:00Z,Morning (05:00 - 11:59),exposure_2f4fd70c-51ae-4515-8651-5b46413d8bf7,1,1,Cranley,Wilsonton,Toowoomba,Toowoomba,2
2024-07-10T00:00:00Z,claim_b957b40f-9471-4d5a-9b89-aad8292627f2,5,exposure_8a92df08-85ee-4c86-9dea-bfe1124224e0,covered_paid,Injuries,125.09090909090908,156.36363636363637,2039,Rozelle,NSW,83265,2024-07-01T00:00:00Z,male,TRUE,1-2 years,FALSE,2024-02-04T17:00:00Z,32,80,0,Apartment,1973-06-11,800,2 years,50,1,2,designerbreed,water dog,mini groodle,mini groodle,FALSE,0,2024-02-01T11:40:44Z,Morning (05:00 - 11:59),exposure_8a92df08-85ee-4c86-9dea-bfe1124224e0,1,1,Rozelle,Lilyfield - Rozelle,Leichhardt,Sydney - Inner West,1
2024-07-10T00:00:00Z,claim_b96df649-87c4-4e22-af28-d863b2b43990,7,exposure_3e79309d-1f71-4a5e-8557-186267c356bf,covered_paid,Illness,222.54545454545453,369.09090909090907,4350,Rangeville,QLD,53079,2024-07-01T00:00:00Z,female,TRUE,2+ years,FALSE,2023-12-29T17:00:00Z,104,80,100,House,1999-09-08,80100,8 years,24,1,1,purebred,spitz related,schnauzerminiature,schnauzerminiature,TRUE,0,2023-12-30T07:03:00Z,Morning (05:00 - 11:59),exposure_3e79309d-1f71-4a5e-8557-186267c356bf,1,1,Cranley,Wilsonton,Toowoomba,Toowoomba,2
2024-07-10T00:00:00Z,claim_f3a46e4c-7b69-4f0c-af35-c2e201b9149e,1,exposure_5f731a79-492c-4ca5-b25a-3bf44c4e8f1e,covered_paid,Ingestion,209.8181818181818,233.1363636363636,3335,Rockbank,VIC,54381,2024-07-01T00:00:00Z,female,TRUE,1-2 years,FALSE,2024-06-05T17:00:00Z,30,90,0,House,2002-06-21,900,2 years,22,1,2,purebred,brachycephalic,french bulldog,french bulldog,TRUE,0,2024-06-06T15:25:49Z,Afternoon (12:00 - 17:59),exposure_5f731a79-492c-4ca5-b25a-3bf44c4e8f1e,1,1,Plumpton (Vic.),Fraser Rise - Plumpton,Melton - Bacchus Marsh,Melbourne - West,1
2024-07-10T00:00:00Z,claim_ff464f63-0128-4306-a60c-e8233624a954,2,exposure_988633b7-5c72-46e6-b7d2-2c50d1970c06,covered_paid,Ingestion,1310.9363636363637,1638.6727272727271,3046,Glenroy,VIC,52284,2024-07-01T00:00:00Z,female,FALSE,FALSE,FALSE,2024-04-30T17:00:00Z,3,80,100,Apartment,1993-09-11,80100,0-6 months,30,1,3,designerbreed,water dog,groodle,groodle,FALSE,0,2024-03-20T15:56:55Z,Afternoon (12:00 - 17:59),exposure_988633b7-5c72-46e6-b7d2-2c50d1970c06,1,1,Oak Park,Pascoe Vale,Moreland - North,Melbourne - North West,1
2024-07-11T00:00:00Z,claim_0edf195b-53ba-417c-ab4f-7ed7afb69926,2,exposure_410f588d-142b-4a1f-9f6c-6962ccc8b7d6,covered_paid,Gastrointestinal Issues,48.781818181818174,151.89090909090908,2906,Banks,ACT,47325,2024-07-01T00:00:00Z,female,FALSE,FALSE,FALSE,2024-05-19T17:00:00Z,2,80,100,House,1964-07-10,80100,0-6 months,59,1,3,purebred,retriever,golden retriever,golden retriever,FALSE,0,2024-05-20T20:25:29Z,Evening (18:00 - 23:59),exposure_410f588d-142b-4a1f-9f6c-6962ccc8b7d6,1,1,Gordon (ACT),Gordon (ACT),Tuggeranong,Australian Capital Territory,1
2024-07-11T00:00:00Z,claim_11b6ff56-03cf-4b3e-87bd-e3d61c41bade,3,exposure_ddad601b-35f1-4d7e-bb43-87b9296df399,covered_paid,Other,60.36363636363637,75.45454545454545,2011,Elizabeth Bay,NSW,59807,2024-07-01T00:00:00Z,male,FALSE,FALSE,FALSE,2024-04-19T17:00:00Z,5,90,0,Apartment,1979-03-20,900,0-6 months,45,1,3,purebred,water dog,poodlestandard,poodlestandard,FALSE,0,2024-04-20T11:02:15Z,Morning (05:00 - 11:59),exposure_ddad601b-35f1-4d7e-bb43-87b9296df399,1,1,Potts Point,Sydney (North) - Millers Point,Sydney Inner City,Sydney - City and Inner South,1
2024-07-11T00:00:00Z,claim_13467ee5-45dc-4ff9-8da3-fb9a7a2cb702,5,exposure_8d2a51cf-baa0-4811-a210-51c50b815a4d,covered_paid,Other,76.25454545454545,186.2363636363636,4573,Peregian Springs,QLD,46928,2024-07-01T00:00:00Z,male,FALSE,FALSE,FALSE,2024-02-11T17:00:00Z,2,80,100,Apartment,1979-10-15,80100,0-6 months,44,1,3,purebred,brachycephalic,australian bulldog,australian bulldog,FALSE,0,2024-02-12T20:19:39Z,Evening (18:00 - 23:59),exposure_8d2a51cf-baa0-4811-a210-51c50b815a4d,1,1,Peregian Beach,Noosa Hinterland,Noosa,Sunshine Coast,1
2024-07-11T00:00:00Z,claim_1643f494-8c2c-4683-ac38-9abb1d7e849f,2,exposure_04383bdc-1d65-41c6-ac32-144b352381b4,covered_paid,Illness,102.54545454545452,128.18181818181816,4170,Morningside,QLD,66344,2024-07-01T00:00:00Z,male,FALSE,FALSE,FALSE,2024-04-30T17:00:00Z,7,80,100,Apartment,1985-07-29,80100,7-12 months,38,1,1,purebred,teckel,dachshundminiature smooth haired,dachshundminiature smooth haired,FALSE,0,2024-05-01T14:51:26Z,Afternoon (12:00 - 17:59),exposure_04383bdc-1d65-41c6-ac32-144b352381b4,1,1,Norman Park,Norman Park,Brisbane Inner - East,Brisbane Inner City,1
2024-07-11T00:00:00Z,claim_4df46707-6e7a-4787-9794-420d9961bc19,2,exposure_04383bdc-1d65-41c6-ac32-144b352381b4,covered_paid,Illness,119.27272727272724,149.0909090909091,4170,Morningside,QLD,66344,2024-07-01T00:00:00Z,male,FALSE,FALSE,FALSE,2024-04-30T17:00:00Z,7,80,100,Apartment,1985-07-29,80100,7-12 months,38,1,1,purebred,teckel,dachshundminiature smooth haired,dachshundminiature smooth haired,FALSE,0,2024-05-01T14:51:26Z,Afternoon (12:00 - 17:59),exposure_04383bdc-1d65-41c6-ac32-144b352381b4,1,1,Norman Park,Norman Park,Brisbane Inner - East,Brisbane Inner City,1
2024-07-11T00:00:00Z,claim_69db1b86-f687-4397-a7eb-4d7a81b0403a,4,exposure_8ee24018-130f-483d-bd71-ffd3d7301a02,covered_paid,Ingestion,244.47272727272727,362.5454545454545,5085,Enfield,SA,54704,2024-07-01T00:00:00Z,male,FALSE,FALSE,FALSE,2024-03-19T17:00:00Z,4,90,100,House,1973-04-18,90100,0-6 months,50,1,1,designerbreed,water dog,cavoodle,cavoodle,TRUE,0,2024-03-20T21:17:57Z,Evening (18:00 - 23:59),exposure_8ee24018-130f-483d-bd71-ffd3d7301a02,1,1,Northfield,Northgate - Northfield,Port Adelaide - East,Adelaide - North,1
2024-07-11T00:00:00Z,claim_72f7e6ea-096f-4cd4-855e-b78cf459dc26,3,exposure_dd55e8c5-53c5-45f5-8836-e987c3c81079,covered_paid,Gastrointestinal Issues,114.9090909090909,234.54545454545453,4037,Eatons Hill,QLD,62143,2024-07-01T00:00:00Z,male,FALSE,FALSE,FALSE,2024-04-07T17:00:00Z,8,80,100,House,1976-10-05,80100,7-12 months,47,1,2,purebred,brachycephalic,staffordshire bull terrier,staffordshire bull terrier,TRUE,5,2024-04-02T16:04:25Z,Afternoon (12:00 - 17:59),exposure_dd55e8c5-53c5-45f5-8836-e987c3c81079,1,1,Eatons Hill,Eatons Hill,Hills District,Moreton Bay - South,1
2024-07-11T00:00:00Z,claim_9e545dee-e03c-47cc-b134-0acb2eb044b2,2,exposure_35b1e761-f149-487b-b741-43f1ff541469,covered_paid,Allergies & skin,96.72727272727272,120.90909090909088,2250,Springfield,NSW,54115,2024-07-01T00:00:00Z,female,TRUE,7-12 months,FALSE,2024-05-16T17:00:00Z,16,80,100,House,1979-07-03,80100,1 years,44,1,3,unnamed cross,unknown,american staffordshire terrier cross,american staffordshire terrier cross,TRUE,0,2024-05-16T13:39:00Z,Afternoon (12:00 - 17:59),exposure_35b1e761-f149-487b-b741-43f1ff541469,1,1,Wrights Creek (NSW),Bilpin - Colo - St Albans,Hawkesbury,Sydney - Baulkham Hills and Hawkesbury,1
2024-07-11T00:00:00Z,claim_9f11c093-5f55-4183-8dac-6d8cc6c2dd0e,2,exposure_b7a9bf76-8ed2-4dd2-9bf6-0c646892e4e0,covered_paid,Ingestion,221.8181818181818,459.09090909090907,2212,Revesby,NSW,52768,2024-07-01T00:00:00Z,male,FALSE,FALSE,FALSE,2024-05-16T17:00:00Z,2,80,200,House,1984-10-10,80200,0-6 months,39,1,4,purebred,mastiff,french mastiff,french mastiff,FALSE,0,2024-05-17T13:12:53Z,Afternoon (12:00 - 17:59),exposure_b7a9bf76-8ed2-4dd2-9bf6-0c646892e4e0,1,1,Revesby Heights,Panania (South) - Picnic Point,Bankstown,Sydney - Inner South West,1
2024-07-11T00:00:00Z,claim_d937387b-c0de-4954-8d62-97cc51789548,4,exposure_46e83ac6-8b37-4c52-976e-6768aaf4408c,covered_paid,Gastrointestinal Issues,138.99090909090907,154.4363636363636,5244,Woodside,SA,50813,2024-07-01T00:00:00Z,male,FALSE,FALSE,FALSE,2024-03-23T17:00:00Z,2,90,100,House,1971-03-01,90100,0-6 months,53,1,2,purebred,collie related,border collie,border collie,FALSE,0,2024-03-24T18:27:38Z,Evening (18:00 - 23:59),exposure_46e83ac6-8b37-4c52-976e-6768aaf4408c,1,1,Tungkillo,Mannum,Murray and Mallee,South Australia - South East,2
2024-07-11T00:00:00Z,claim_ec4f10b3-55f6-43f8-bb54-2f93c463724f,2,exposure_b92773c2-d883-4b53-bd19-598eb1498278,covered_paid,Other,94.54545454545452,118.18181818181816,5558,Moonta Bay,SA,40886,2024-07-01T00:00:00Z,female,FALSE,FALSE,FALSE,2024-05-13T17:00:00Z,5,80,0,House,1973-05-08,800,0-6 months,51,1,1,unnamed cross,unknown,pomeranian cross,pomeranian cross,FALSE,0,2024-05-14T12:37:48Z,Afternoon (12:00 - 17:59),exposure_b92773c2-d883-4b53-bd19-598eb1498278,1,1,Weetulta,Yorke Peninsula - North,Yorke Peninsula,Barossa - Yorke - Mid North,5
2024-07-11T00:00:00Z,claim_edea3555-9b84-477b-93af-6f04d63e49bf,4,exposure_5024c7a2-8f90-4e1a-ac3a-fa430cf998d8,covered_paid,Other,1063.3454545454545,1420.0909090909088,5173,Aldinga Beach,SA,47202,2024-07-01T00:00:00Z,female,FALSE,FALSE,FALSE,2024-02-29T17:00:00Z,16,80,100,House,1998-01-17,80100,1 years,26,1,3,purebred,retriever,golden retriever,golden retriever,FALSE,0,2024-02-04T08:49:51Z,Morning (05:00 - 11:59),exposure_5024c7a2-8f90-4e1a-ac3a-fa430cf998d8,1,1,Aldinga Beach,Aldinga,Onkaparinga,Adelaide - South,1
2024-07-12T00:00:00Z,claim_02be4712-fc5a-4d92-acd1-908f6bb7c3bb,1,exposure_df4a37b7-f145-430c-874d-1caeaadfef07,covered_paid,Ortho,911.3545454545454,1321.0181818181816,4305,Raceview,QLD,54330,2024-07-01T00:00:00Z,female,FALSE,FALSE,FALSE,2024-06-24T17:00:00Z,10,80,200,House,1995-06-26,80200,7-12 months,29,1,2,purebred,collie related,border collie,border collie,FALSE,0,2024-06-25T04:19:13Z,Late Night (00:00 - 04:59),exposure_df4a37b7-f145-430c-874d-1caeaadfef07,1,1,Raceview,Ripley,Ipswich Inner,Ipswich,1
2024-07-12T00:00:00Z,claim_117b3a6d-dbf3-4d4a-90a4-441116939005,4,exposure_e0b2ecb6-15fc-4fb1-a759-56d34a19890b,covered_paid,Other,503.45454545454544,811.1363636363636,4505,Burpengary,QLD,50980,2024-07-01T00:00:00Z,male,FALSE,FALSE,FALSE,2024-03-30T17:00:00Z,16,80,100,House,1967-03-21,80100,1 years,57,1,2,purebred,pointer,hungarian vizsla,hungarian vizsla,FALSE,0,2024-03-04T08:51:42Z,Morning (05:00 - 11:59),exposure_e0b2ecb6-15fc-4fb1-a759-56d34a19890b,1,1,Burpengary East,Deception Bay,Narangba - Burpengary,Moreton Bay - North,1
2024-07-12T00:00:00Z,claim_1245da92-0fc4-4ab3-a749-90c4dcc8e1ba,5,exposure_78e9fc8d-b438-4e83-8f84-7968611814b0,covered_paid,Other,112.72727272727272,140.9090909090909,3691,Kergunyah,VIC,49158,2024-07-01T00:00:00Z,female,FALSE,FALSE,FALSE,2024-02-23T17:00:00Z,34,80,0,House,1962-01-14,800,2 years,62,1,2,purebred,spaniel,cocker spaniel,cocker spaniel,TRUE,0,2024-02-11T10:02:59Z,Morning (05:00 - 11:59),exposure_78e9fc8d-b438-4e83-8f84-7968611814b0,1,1,Wodonga,Wodonga,Wodonga - Alpine,Hume,5
2024-07-12T00:00:00Z,claim_1bf1438b-bd4f-4fd7-bfe5-c41c30a644a5,2,exposure_0decf654-f47e-461f-a07f-c64962e03e55,covered_paid,Ingestion,5480.727272727272,5480.727272727272,6285,Margaret River,WA,44020,2024-07-01T00:00:00Z,male,TRUE,1-2 years,FALSE,2024-05-19T17:00:00Z,75,100,100,House,1986-06-02,100100,6 years,37,1,3,unnamed cross,unknown,american staffordshire terrier cross,american staffordshire terrier cross,FALSE,0,2024-05-16T14:04:53Z,Afternoon (12:00 - 17:59),exposure_0decf654-f47e-461f-a07f-c64962e03e55,1,1,Scott River East,Pemberton,Augusta - Margaret River - Busselton,Bunbury,4
2024-07-12T00:00:00Z,claim_1c128e1e-433b-4979-b349-9bde4cc785fd,4,exposure_339440ca-6e19-47ed-952e-7b8657588d3f,covered_with_exclusions_paid,Eyes & ears,122.25454545454544,163.72727272727272,2029,Rose Bay,NSW,79006,2024-07-01T00:00:00Z,male,FALSE,FALSE,FALSE,2024-03-08T17:00:00Z,16,80,0,House,1978-01-13,800,1 years,46,1,1,purebred,white fluffy,havanese,havanese,FALSE,0,2024-02-28T15:27:50Z,Afternoon (12:00 - 17:59),exposure_339440ca-6e19-47ed-952e-7b8657588d3f,1,1,Rose Bay (NSW),Bellevue Hill,Eastern Suburbs - North,Sydney - Eastern Suburbs,1
2024-07-12T00:00:00Z,claim_45fac7d4-74aa-4006-a666-171b64250fa8,8,exposure_04630927-0c8a-4c56-a0ea-92d20309b7ec,covered_paid,Allergies & skin,204,345.9090909090909,4210,Oxenford,QLD,50746,2024-07-01T00:00:00Z,female,FALSE,FALSE,FALSE,2023-11-29T17:00:00Z,2,80,100,House,1980-11-09,80100,0-6 months,43,1,2,purebred,spaniel,english springer spaniel,english springer spaniel,FALSE,0,2023-11-30T15:46:31Z,Afternoon (12:00 - 17:59),exposure_04630927-0c8a-4c56-a0ea-92d20309b7ec,1,1,Maudsland,Upper Coomera (South) - Wongawallan,Ormeau - Oxenford,Gold Coast,1
2024-07-12T00:00:00Z,claim_51e64d58-6d99-4bfb-8650-e70baf39cb19,2,exposure_0decf654-f47e-461f-a07f-c64962e03e55,covered_paid,Ortho,59.99999999999999,150.9090909090909,6285,Margaret River,WA,44020,2024-07-01T00:00:00Z,male,TRUE,1-2 years,FALSE,2024-05-19T17:00:00Z,75,100,100,House,1986-06-02,100100,6 years,37,1,3,unnamed cross,unknown,american staffordshire terrier cross,american staffordshire terrier cross,FALSE,0,2024-05-16T14:04:53Z,Afternoon (12:00 - 17:59),exposure_0decf654-f47e-461f-a07f-c64962e03e55,1,1,Scott River East,Pemberton,Augusta - Margaret River - Busselton,Bunbury,4
2024-07-12T00:00:00Z,claim_55acb5bb-00f7-4e15-827d-a302fe9502f6,6,exposure_461ac952-5652-4ce7-9364-d4c01babfa92,covered_paid,Ingestion,346.7,433.3818181818182,2219,Dolls Point,NSW,57524,2024-07-01T00:00:00Z,male,FALSE,FALSE,FALSE,2024-01-10T17:00:00Z,3,80,100,House,2000-02-10,80100,0-6 months,23,1,3,purebred,spitz related,chow chow,chow chow,FALSE,0,2024-01-11T03:43:17Z,Late Night (00:00 - 04:59),exposure_461ac952-5652-4ce7-9364-d4c01babfa92,1,1,Sans Souci,Sans Souci - Ramsgate,Kogarah - Rockdale,Sydney - Inner South West,1
2024-07-12T00:00:00Z,claim_5802b638-7d1d-405c-bca0-568a3150e1c0,4,exposure_7efe7d81-686c-443a-9826-24eea88b8ed1,covered_paid,Ortho,65.45454545454545,156.36363636363637,3163,Carnegie,VIC,56595,2024-07-01T00:00:00Z,male,FALSE,FALSE,FALSE,2024-02-29T17:00:00Z,2,100,100,Apartment,1994-01-02,100100,0-6 months,30,1,3,purebred,retriever,golden retriever,golden retriever,TRUE,0,2024-02-28T21:01:34Z,Evening (18:00 - 23:59),exposure_7efe7d81-686c-443a-9826-24eea88b8ed1,1,1,Glen Huntly,Ormond - Glen Huntly,Glen Eira,Melbourne - Inner South,1
2024-07-12T00:00:00Z,claim_837ee7d9-9595-4d97-a986-f5a766f22ccd,6,exposure_461ac952-5652-4ce7-9364-d4c01babfa92,covered,Eyes & ears,133.27272727272725,166.59999999999997,2219,Dolls Point,NSW,57524,2024-07-01T00:00:00Z,male,FALSE,FALSE,FALSE,2024-01-10T17:00:00Z,3,80,100,House,2000-02-10,80100,0-6 months,23,1,3,purebred,spitz related,chow chow,chow chow,FALSE,0,2024-01-11T03:43:17Z,Late Night (00:00 - 04:59),exposure_461ac952-5652-4ce7-9364-d4c01babfa92,1,1,Sans Souci,Sans Souci - Ramsgate,Kogarah - Rockdale,Sydney - Inner South West,1
2024-07-12T00:00:00Z,claim_95d0e68f-0bd0-44c2-a852-c55cb056a7d0,1,exposure_8c094657-8a23-4cfa-8e5e-a50eed5f5185,covered_with_exclusions_paid,Other,15.345454545454544,236.7272727272727,4300,Gailes,QLD,52844,2024-07-01T00:00:00Z,male,FALSE,FALSE,FALSE,2024-06-24T17:00:00Z,27,80,200,House,2000-06-10,80200,2 years,24,1,2,purebred,teckel,dachshundstandard smooth haired,dachshundstandard smooth haired,FALSE,0,2024-06-25T15:37:28Z,Afternoon (12:00 - 17:59),exposure_8c094657-8a23-4cfa-8e5e-a50eed5f5185,1,1,Bellbird Park,Bellbird Park,Springfield - Redbank,Ipswich,1
2024-07-12T00:00:00Z,claim_afbc9094-a9a9-48a6-afe2-3faca56cd614,6,exposure_470c9302-877a-46e3-9cfa-ccbce6407a00,covered_paid,Gastrointestinal Issues,90.32727272727271,203.81818181818176,2131,Ashfield,NSW,51126,2024-07-01T00:00:00Z,male,FALSE,FALSE,FALSE,2024-01-24T17:00:00Z,3,80,100,Apartment,1995-05-04,80100,0-6 months,28,1,2,purebred,collie related,collie - rough,collie - rough,FALSE,0,2024-01-24T20:19:14Z,Evening (18:00 - 23:59),exposure_470c9302-877a-46e3-9cfa-ccbce6407a00,1,1,Ashfield (NSW),Ashfield - South,Strathfield - Burwood - Ashfield,Sydney - Inner West,1
2024-07-12T00:00:00Z,claim_c7e5230f-34f1-4a2f-82ad-f994970cf9f5,7,exposure_c76936df-bc25-413f-9be5-a9a0a18bd7cf,covered_paid,Other,68.72727272727272,167.28181818181815,3777,Healesville,VIC,47636,2024-07-01T00:00:00Z,male,FALSE,FALSE,FALSE,2023-12-16T17:00:00Z,5,90,100,House,1988-03-05,90100,0-6 months,35,1,1,purebred,terrier,jack russell terrier,jack russell terrier,FALSE,0,2023-12-17T16:03:14Z,Afternoon (12:00 - 17:59),exposure_c76936df-bc25-413f-9be5-a9a0a18bd7cf,1,1,Wesburn,Yarra Valley,Yarra Ranges,Melbourne - Outer East,2
